event_date,fighter1,fighter2,outcome,weight_class,fighter1_curr_height,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter1_age,fighter2_curr_height,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,fighter2_age
2018-08-04,Pedro Munhoz,Brett Johns,fighter1,Bantamweight,167.64000000000001,165.1,Orthodox,5.45,0.43,6.14,0.56,0.47,0.19,0.82,0.5,32.0,170.18,180.34,Orthodox,2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0,26.0
2018-08-04,Montel Jackson,Ricky Simon,fighter2,Bantamweight,177.8,190.5,Southpaw,3.36,0.53,1.41,0.64,3.42,0.71,0.69,0.3,26.0,167.64000000000001,175.26,Orthodox,3.01,0.44,3.23,0.62,5.84,0.5,0.75,0.4,26.0
2018-08-04,Kyung Ho Kang,Ricardo Ramos,fighter2,Bantamweight,175.26,185.42000000000002,Orthodox,3.09,0.49,2.91,0.58,2.07,0.57,0.7,0.9,31.0,175.26,182.88,Orthodox,3.32,0.38,3.82,0.57,2.58,0.58,0.72,0.6,23.0
2018-08-04,Matt Sayles,Sheymon Moraes,fighter2,Featherweight,170.18,172.72,Orthodox,4.83,0.41,2.81,0.61,0.36,0.16,0.81,0.7,24.0,172.72,182.88,Orthodox,3.0,0.42,3.64,0.63,0.0,0.0,0.53,0.0,28.0
2018-08-04,Alex Perez,Jose Torres,fighter1,Flyweight,167.64000000000001,165.1,Orthodox,4.67,0.48,3.14,0.6,2.84,0.44,0.77,1.3,26.0,162.56,165.1,Orthodox,4.37,0.36,9.84,0.5,1.28,0.33,0.75,0.0,26.0
2018-08-04,Zhang Weili,Danielle Taylor,fighter1,Women's Strawweight,162.56,160.02,Switch,5.94,0.51,3.44,0.53,2.29,0.42,0.66,0.4,29.0,152.4,152.4,Orthodox,2.75,0.29,3.31,0.71,0.2,0.2,0.7,0.2,29.0
2018-07-28,Dustin Poirier,Eddie Alvarez,fighter1,Lightweight,175.26,182.88,Southpaw,5.49,0.5,4.3,0.53,1.36,0.36,0.63,1.2,29.0,175.26,175.26,Orthodox,4.32,0.41,4.39,0.55,2.92,0.36,0.92,0.5,34.0
2018-07-28,Jeremy Stephens,Jose Aldo,fighter2,Featherweight,175.26,180.34,Orthodox,3.17,0.4,3.05,0.58,1.16,0.38,0.65,0.4,32.0,170.18,177.8,Orthodox,3.57,0.46,3.74,0.6,0.49,0.54,0.91,0.1,32.0
2018-07-28,Tecia Torres,Joanna Jedrzejczyk,fighter2,Women's Strawweight,154.94,152.4,Orthodox,4.74,0.48,3.59,0.61,0.66,0.14,0.61,0.1,29.0,167.64000000000001,165.1,Orthodox,6.28,0.48,3.25,0.62,0.27,0.62,0.8,0.1,31.0
2018-07-28,Olivier Aubin-Mercier,Alexander Hernandez,fighter2,Lightweight,175.26,177.8,Southpaw,2.48,0.51,2.97,0.55,2.36,0.33,0.7,0.5,29.0,175.26,182.88,Orthodox,4.57,0.4,4.53,0.56,1.38,0.32,0.63,0.1,26.0
2018-07-28,Alex Morono,Jordan Mein,fighter2,Welterweight,180.34,182.88,Orthodox,5.2,0.42,4.14,0.57,0.29,0.2,0.5,0.4,28.0,182.88,185.42000000000002,Orthodox,3.35,0.44,2.55,0.69,1.56,0.58,0.66,0.2,29.0
2018-07-28,Hakeem Dawodu,Austin Arnett,fighter1,Featherweight,172.72,185.42000000000002,Orthodox,5.45,0.5,3.37,0.56,0.0,0.0,0.65,0.0,27.0,182.88,182.88,Orthodox,4.52,0.41,6.38,0.62,0.44,0.18,0.57,0.2,27.0
2018-07-28,Islam Makhachev,Kajan Johnson,fighter1,Lightweight,177.8,177.8,Southpaw,2.35,0.59,1.27,0.61,3.24,0.62,0.9,1.1,27.0,180.34,190.5,Orthodox,2.47,0.42,1.59,0.64,1.54,0.37,0.62,0.2,34.0
2018-07-28,Ion Cutelaba,Gadzhimurad Antigulov,fighter1,Light Heavyweight,185.42000000000002,190.5,Southpaw,4.63,0.43,3.29,0.48,4.75,0.58,0.77,0.0,25.0,180.34,177.8,Orthodox,2.08,0.55,4.21,0.4,5.08,0.36,0.0,1.4,31.0
2018-07-28,John Makdessi,Ross Pearson,fighter1,Lightweight,172.72,172.72,Orthodox,5.52,0.49,4.15,0.68,0.0,0.0,0.86,0.0,33.0,172.72,175.26,Orthodox,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,34.0
2018-07-28,Alexis Davis,Katlyn Chookagian,fighter2,Women's Flyweight,167.64000000000001,172.72,Orthodox,4.63,0.49,4.45,0.54,0.95,0.44,0.34,0.7,34.0,175.26,172.72,Orthodox,4.59,0.34,4.41,0.63,0.27,0.15,0.54,0.3,30.0
2018-07-28,Matheus Nicolau,Dustin Ortiz,fighter2,Flyweight,167.64000000000001,167.64000000000001,Orthodox,3.66,0.53,3.14,0.66,1.48,0.45,0.93,0.9,25.0,165.1,165.1,Orthodox,2.94,0.44,2.17,0.56,3.01,0.36,0.52,0.1,30.0
2018-07-28,Nina Nunes,Randa Markos,fighter1,Women's Strawweight,165.1,162.56,Orthodox,4.39,0.45,3.47,0.55,0.24,0.33,0.73,0.5,33.0,162.56,160.02,Orthodox,2.97,0.43,3.1,0.58,1.12,0.28,0.52,0.2,33.0
2018-07-28,Alvaro Herrera Mendoza,Devin Powell,fighter2,Lightweight,182.88,187.96,Orthodox,1.89,0.38,3.4,0.55,0.0,0.0,0.33,1.1,28.0,182.88,185.42000000000002,Orthodox,2.88,0.41,3.67,0.51,0.0,0.0,0.0,0.6,30.0
2018-07-22,Anthony Smith,Mauricio Rua,fighter1,Light Heavyweight,193.04,193.04,Orthodox,3.16,0.48,4.45,0.46,0.52,0.28,0.48,0.7,30.0,185.42000000000002,193.04,Orthodox,3.57,0.5,2.79,0.54,2.01,0.48,0.49,0.7,37.0
2018-07-22,Corey Anderson,Glover Teixeira,fighter1,Light Heavyweight,190.5,200.66,Orthodox,4.43,0.46,2.22,0.59,4.89,0.5,0.83,0.0,29.0,187.96,193.04,Orthodox,3.73,0.49,4.43,0.51,2.11,0.33,0.6,0.9,39.0
2018-07-22,Abu Azaitar,Vitor Miranda,fighter1,Middleweight,175.26,193.04,Orthodox,5.21,0.44,5.35,0.5,0.5,0.25,0.4,0.0,32.0,185.42000000000002,195.58,Orthodox,2.98,0.45,2.95,0.58,0.95,0.55,0.5,0.2,39.0
2018-07-22,Marcin Tybura,Stefan Struve,fighter1,Heavyweight,190.5,198.12,Orthodox,3.55,0.48,3.35,0.55,1.39,0.33,0.79,0.1,33.0,210.82,213.36,Orthodox,3.12,0.47,4.04,0.46,0.56,0.46,0.55,1.7,30.0
2018-07-22,David Zawada,Danny Roberts,fighter2,Welterweight,182.88,190.5,Orthodox,3.84,0.41,4.54,0.55,0.97,0.33,0.57,1.7,28.0,185.42000000000002,187.96,Southpaw,3.18,0.39,3.73,0.5,0.24,0.09,0.57,0.2,31.0
2018-07-22,Marc Diakiese,Nasrat Haqparast,fighter2,Lightweight,177.8,185.42000000000002,Orthodox,2.69,0.4,2.73,0.53,3.32,0.44,0.68,0.0,25.0,177.8,182.88,Southpaw,5.73,0.44,5.26,0.64,0.32,0.2,0.78,0.0,23.0
2018-07-22,Nick Hein,Damir Hadzovic,fighter2,Lightweight,167.64000000000001,167.64000000000001,Southpaw,2.65,0.35,3.61,0.59,0.86,0.33,0.83,0.0,34.0,175.26,177.8,Orthodox,3.36,0.48,3.26,0.62,0.78,0.55,0.34,0.2,32.0
2018-07-22,Emil Meek,Bartosz Fabinski,fighter2,Welterweight,180.34,187.96,Switch,2.52,0.39,2.53,0.38,0.25,0.33,0.47,1.0,30.0,182.88,190.5,Orthodox,2.23,0.68,1.46,0.51,7.1,0.7,0.8,0.0,32.0
2018-07-22,Khalid Taha,Nad Narimani,fighter2,Featherweight,165.1,175.26,Orthodox,2.64,0.32,4.12,0.46,0.0,0.0,0.61,0.2,26.0,172.72,177.8,Orthodox,3.33,0.42,3.0,0.58,1.92,0.41,0.7,0.0,31.0
2018-07-22,Aleksandar Rakic,Justin Ledet,fighter1,Light Heavyweight,193.04,198.12,Orthodox,4.01,0.5,2.3,0.53,0.82,0.25,0.9,0.2,26.0,193.04,203.2,Orthodox,3.35,0.39,4.82,0.49,0.23,0.5,0.42,0.2,30.0
2018-07-22,Davey Grant,Manny Bermudez,fighter2,Bantamweight,172.72,175.26,Orthodox,4.77,0.42,3.82,0.55,1.26,0.41,0.61,0.2,33.0,177.8,180.34,Orthodox,2.92,0.61,2.68,0.46,3.06,0.54,0.0,3.1,24.0
2018-07-22,Darko Stosic,Jeremy Kimball,fighter1,Light Heavyweight,182.88,193.04,Orthodox,2.61,0.45,4.04,0.58,3.42,0.5,0.83,0.0,26.0,182.88,182.88,Switch,2.81,0.46,3.84,0.49,1.41,0.2,0.5,0.0,27.0
2018-07-22,Pingyuan Liu,Damian Stasiak,fighter1,Bantamweight,167.64000000000001,182.88,Orthodox,2.36,0.33,2.99,0.54,0.25,0.2,0.56,1.0,25.0,165.1,177.8,Orthodox,1.86,0.36,3.1,0.52,2.64,0.35,0.43,0.6,28.0
2018-07-14,Junior Dos Santos,Blagoy Ivanov,fighter1,Heavyweight,193.04,195.58,Orthodox,4.49,0.47,3.33,0.56,0.3,0.5,0.81,0.1,34.0,180.34,185.42000000000002,Southpaw,3.25,0.4,4.2,0.53,0.69,0.4,0.61,0.1,32.0
2018-07-14,Zak Ottow,Sage Northcutt,fighter2,Welterweight,180.34,182.88,Orthodox,2.63,0.36,2.73,0.58,0.97,0.29,0.57,0.4,32.0,182.88,180.34,Orthodox,3.58,0.52,1.96,0.58,1.81,0.34,0.41,0.6,22.0
2018-07-14,Dennis Bermudez,Ricky Glenn,fighter2,Featherweight,167.64000000000001,167.64000000000001,Orthodox,4.42,0.46,3.07,0.59,3.89,0.4,0.82,1.1,32.0,182.88,177.8,Southpaw,3.99,0.43,3.92,0.52,0.56,0.13,0.68,0.4,29.0
2018-07-14,Randy Brown,Niko Price,fighter2,Welterweight,190.5,198.12,Orthodox,4.38,0.47,3.33,0.54,0.8,0.39,0.74,0.5,28.0,182.88,193.04,Orthodox,5.46,0.42,5.6,0.48,0.7,0.2,0.64,0.7,29.0
2018-07-14,Myles Jury,Chad Mendes,fighter2,Featherweight,177.8,185.42000000000002,Orthodox,2.94,0.42,2.16,0.66,2.16,0.55,0.5,0.3,30.0,167.64000000000001,167.64000000000001,Orthodox,2.78,0.49,2.35,0.67,4.13,0.55,1.0,0.3,33.0
2018-07-14,Cat Zingano,Marion Reneau,fighter1,Women's Bantamweight,167.64000000000001,172.72,Southpaw,2.57,0.61,1.63,0.47,2.77,0.65,0.42,0.8,36.0,167.64000000000001,172.72,Orthodox,3.2,0.41,3.52,0.59,0.62,0.63,0.5,0.8,41.0
2018-07-14,Alejandro Perez,Eddie Wineland,fighter1,Bantamweight,167.64000000000001,170.18,Orthodox,3.45,0.35,3.18,0.61,0.54,0.22,0.7,0.3,29.0,170.18,175.26,Orthodox,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,34.0
2018-07-14,Darren Elkins,Alexander Volkanovski,fighter2,Featherweight,177.8,180.34,Orthodox,3.53,0.38,3.35,0.51,2.73,0.34,0.58,1.1,34.0,167.64000000000001,180.34,Orthodox,6.25,0.56,3.36,0.58,1.86,0.37,0.69,0.2,30.0
2018-07-14,Said Nurmagomedov,Justin Scoggins,fighter1,Flyweight,172.72,177.8,Orthodox,3.54,0.47,2.15,0.56,1.03,0.16,0.65,1.2,26.0,170.18,167.64000000000001,Southpaw,3.56,0.51,2.16,0.55,3.42,0.63,0.82,0.5,26.0
2018-07-14,Kurt Holobaugh,Raoni Barcelos,fighter2,Featherweight,180.34,177.8,Orthodox,4.89,0.44,4.44,0.48,0.87,0.36,0.5,1.1,32.0,170.18,170.18,Orthodox,5.38,0.51,5.03,0.61,1.8,0.37,0.9,0.4,31.0
2018-07-14,Liz Carmouche,Jennifer Maia,fighter1,Women's Flyweight,167.64000000000001,167.64000000000001,Orthodox,2.78,0.54,2.51,0.61,2.57,0.51,0.65,0.3,34.0,162.56,162.56,Orthodox,4.5,0.38,4.78,0.55,0.27,0.21,0.57,0.1,30.0
2018-07-14,Mark De La Rosa,Elias Garcia,fighter1,Flyweight,167.64000000000001,165.1,Orthodox,3.13,0.35,5.0,0.48,0.54,0.13,0.4,0.2,24.0,165.1,170.18,Southpaw,1.59,0.27,5.05,0.5,0.68,0.14,0.33,1.4,26.0
2018-07-14,Jodie Esquibel,Jessica Aguilar,fighter2,Women's Strawweight,154.94,162.56,Orthodox,4.1,0.31,7.37,0.52,0.75,0.21,0.83,0.0,32.0,160.02,160.02,Orthodox,4.93,0.5,7.19,0.53,0.94,0.25,0.5,0.2,36.0
2018-07-07,Daniel Cormier,Stipe Miocic,fighter1,Heavyweight,180.34,182.88,Orthodox,4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,39.0,193.04,203.2,Orthodox,4.82,0.53,3.82,0.54,1.86,0.34,0.68,0.0,36.0
2018-07-07,Francis Ngannou,Derrick Lewis,fighter2,Heavyweight,193.04,210.82,Orthodox,2.33,0.41,2.16,0.41,0.76,0.62,0.71,0.3,32.0,190.5,200.66,Orthodox,2.6,0.5,2.59,0.41,0.59,0.28,0.52,0.0,33.0
2018-07-07,Paul Felder,Mike Perry,fighter2,Welterweight,180.34,177.8,Orthodox,3.7,0.44,3.44,0.48,0.29,0.28,0.64,0.2,34.0,177.8,180.34,Orthodox,4.32,0.47,5.16,0.52,0.81,0.4,0.78,0.2,27.0
2018-07-07,Michael Chiesa,Anthony Pettis,fighter2,Lightweight,185.42000000000002,190.5,Southpaw,1.87,0.4,1.7,0.54,3.33,0.5,0.6,1.0,31.0,177.8,182.88,Orthodox,3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1,31.0
2018-07-07,Khalil Rountree Jr.,Gokhan Saki,fighter1,Light Heavyweight,185.42000000000002,193.04,Southpaw,3.73,0.38,4.16,0.5,0.0,0.0,0.56,0.1,28.0,182.88,185.42000000000002,Orthodox,7.09,0.58,4.57,0.53,0.0,0.0,1.0,0.0,35.0
2018-07-07,Paulo Costa,Uriah Hall,fighter1,Middleweight,185.42000000000002,182.88,Orthodox,6.5,0.6,6.38,0.47,0.53,0.75,0.79,0.0,27.0,182.88,200.66,Orthodox,3.23,0.48,3.85,0.54,0.54,0.38,0.64,0.1,34.0
2018-07-07,Raphael Assuncao,Rob Font,fighter1,Bantamweight,165.1,167.64000000000001,Orthodox,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,36.0,172.72,180.34,Orthodox,5.71,0.45,3.7,0.57,0.96,0.37,0.46,0.4,31.0
2018-07-07,Drakkar Klose,Lando Vannata,fighter1,Lightweight,175.26,177.8,Orthodox,4.38,0.55,3.44,0.52,1.8,0.3,0.69,0.0,30.0,175.26,180.34,Orthodox,4.52,0.45,4.76,0.55,1.09,0.37,0.69,0.3,26.0
2018-07-07,Curtis Millender,Max Griffin,fighter1,Welterweight,187.96,193.04,Orthodox,3.86,0.46,2.95,0.61,0.43,1.0,0.57,0.0,31.0,180.34,193.04,Orthodox,4.09,0.49,3.94,0.57,1.48,0.41,0.69,0.3,33.0
2018-07-07,Dan Hooker,Gilbert Burns,fighter1,Lightweight,182.88,190.5,Switch,5.08,0.48,4.76,0.51,0.79,0.34,0.8,0.4,28.0,177.8,180.34,Orthodox,3.36,0.48,3.34,0.54,1.95,0.35,0.47,0.5,32.0
2018-07-07,Emily Whitmire,Jamie Moyle,fighter1,Women's Strawweight,165.1,160.02,Orthodox,2.5,0.31,2.98,0.54,1.9,0.66,0.7,0.5,27.0,154.94,165.1,Orthodox,4.51,0.51,4.0,0.65,1.0,0.21,0.5,0.0,29.0
2018-07-06,Israel Adesanya,Brad Tavares,fighter1,Middleweight,193.04,203.2,Switch,3.93,0.48,3.11,0.56,0.05,0.14,0.77,0.1,29.0,185.42000000000002,187.96,Orthodox,3.38,0.43,3.03,0.56,0.81,0.26,0.82,0.0,31.0
2018-07-06,Michael Trizano,Joe Giannetti,fighter1,Lightweight,180.34,180.34,Orthodox,3.63,0.53,4.4,0.5,0.36,0.66,0.72,0.5,27.0,182.88,187.96,Southpaw,1.93,0.38,2.8,0.4,1.0,0.16,0.0,0.0,23.0
2018-07-06,Martin Bravo,Alex Caceres,fighter2,Featherweight,172.72,180.34,Southpaw,7.66,0.39,5.72,0.51,2.6,0.35,0.85,0.0,25.0,177.8,185.42000000000002,Southpaw,4.16,0.5,2.93,0.63,0.56,0.68,0.64,0.7,30.0
2018-07-06,Roxanne Modafferi,Barb Honchak,fighter1,Women's Flyweight,170.18,175.26,Orthodox,3.35,0.3,5.7,0.51,1.35,0.23,0.3,0.1,36.0,162.56,165.1,Orthodox,4.04,0.3,4.67,0.66,0.0,0.0,0.0,1.3,39.0
2018-07-06,Alessio Di Chirico,Julian Marquez,fighter1,Middleweight,182.88,187.96,Orthodox,3.32,0.39,3.44,0.61,1.46,0.39,0.83,0.0,29.0,187.96,182.88,Orthodox,4.86,0.44,4.99,0.51,0.0,0.0,0.53,2.6,28.0
2018-07-06,Montana De La Rosa,Rachael Ostovich,fighter1,Women's Flyweight,170.18,172.72,Orthodox,2.47,0.37,3.06,0.42,1.94,0.31,0.64,0.9,23.0,160.02,157.48,Orthodox,2.54,0.43,3.97,0.57,2.03,0.83,0.66,0.8,27.0
2018-07-06,Luis Pena,Richie Smullen,fighter1,Lightweight,190.5,190.5,Southpaw,3.66,0.46,3.12,0.51,1.17,0.33,0.48,1.2,25.0,175.26,172.72,Orthodox,1.98,0.77,2.26,0.65,8.49,0.66,0.0,0.0,27.0
2018-07-06,John Gunther,Allan Zuniga,fighter1,Lightweight,175.26,182.88,Orthodox,1.65,0.37,3.72,0.46,7.08,0.42,0.0,0.0,33.0,170.18,177.8,Orthodox,3.93,0.52,1.8,0.61,0.0,0.0,0.57,1.0,26.0
2018-07-06,Bryce Mitchell,Tyler Diamond,fighter1,Featherweight,177.8,177.8,Southpaw,2.48,0.59,1.71,0.57,3.26,0.44,0.33,1.7,24.0,170.18,175.26,Orthodox,3.4,0.47,2.53,0.44,3.0,0.75,0.7,0.0,27.0
2018-07-06,Steven Peterson,Matt Bessette,fighter1,Featherweight,177.8,177.8,Orthodox,4.76,0.4,5.94,0.53,1.42,0.26,0.64,0.7,28.0,177.8,177.8,Orthodox,4.36,0.41,4.45,0.58,0.64,0.28,0.61,0.3,34.0
2018-07-06,Oskar Piechota,Gerald Meerschaert,fighter2,Middleweight,182.88,193.04,Southpaw,3.3,0.52,3.93,0.51,0.61,0.4,0.38,1.5,28.0,185.42000000000002,195.58,Southpaw,3.3,0.44,3.5,0.53,2.01,0.37,0.34,1.5,31.0
2018-06-23,Leon Edwards,Donald Cerrone,fighter1,Welterweight,187.96,187.96,Southpaw,2.8,0.53,2.4,0.53,1.26,0.33,0.69,0.3,27.0,185.42000000000002,185.42000000000002,Orthodox,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,35.0
2018-06-23,Tyson Pedro,Ovince Saint Preux,fighter2,Light Heavyweight,190.5,200.66,Orthodox,3.11,0.61,2.53,0.54,0.94,0.36,0.52,0.9,27.0,190.5,203.2,Southpaw,2.71,0.47,3.14,0.46,1.15,0.38,0.66,0.5,35.0
2018-06-23,Jessica Eye,Jessica-Rose Clark,fighter1,Women's Flyweight,167.64000000000001,167.64000000000001,Orthodox,3.86,0.37,4.19,0.55,0.58,0.4,0.57,0.5,32.0,165.1,162.56,Orthodox,3.73,0.51,3.51,0.58,1.66,0.42,0.62,0.3,31.0
2018-06-23,Li Jingliang,Daichi Abe,fighter1,Welterweight,182.88,180.34,Orthodox,4.46,0.42,3.84,0.57,1.25,0.41,0.6,0.0,30.0,180.34,180.34,Orthodox,3.8,0.33,4.49,0.56,0.33,0.5,0.0,0.0,27.0
2018-06-23,Teruto Ishihara,Petr Yan,fighter2,Bantamweight,170.18,175.26,Southpaw,3.26,0.44,3.63,0.53,0.5,0.16,0.3,0.0,27.0,170.18,170.18,Switch,5.03,0.53,4.26,0.59,1.71,0.52,0.85,0.1,25.0
2018-06-23,Felipe Arantes,Song Yadong,fighter2,Bantamweight,172.72,185.42000000000002,Orthodox,2.37,0.45,2.66,0.64,0.93,0.47,0.41,0.7,30.0,172.72,170.18,Orthodox,4.61,0.42,3.77,0.59,0.53,0.55,0.72,0.2,21.0
2018-06-23,Shane Young,Rolando Dy,fighter1,Featherweight,172.72,182.88,Orthodox,5.19,0.4,5.46,0.52,0.63,0.18,0.64,0.0,25.0,172.72,175.26,Orthodox,3.04,0.37,4.47,0.52,0.3,0.2,0.68,0.0,28.0
2018-06-23,Hector Aldana,Song Kenan,fighter2,Welterweight,180.34,182.88,Orthodox,3.59,0.38,5.08,0.59,0.93,1.0,0.0,0.0,30.0,182.88,180.34,Orthodox,4.4,0.47,5.86,0.52,0.41,0.66,0.62,0.0,28.0
2018-06-23,Jake Matthews,Shinsho Anzai,fighter1,Welterweight,180.34,185.42000000000002,Orthodox,3.27,0.45,2.33,0.6,1.71,0.41,0.61,0.7,24.0,170.18,177.8,Orthodox,3.23,0.58,3.75,0.45,1.83,0.16,0.75,0.0,33.0
2018-06-23,Viviane Pereira,Yan Xiaonan,fighter2,Women's Strawweight,154.94,160.02,Orthodox,2.7,0.3,4.48,0.58,0.25,1.0,0.28,0.2,25.0,165.1,160.02,Orthodox,5.55,0.44,3.56,0.61,0.86,0.66,0.7,0.0,29.0
2018-06-23,Naoki Inoue,Matt Schnell,fighter2,Flyweight,175.26,180.34,Orthodox,3.67,0.35,3.37,0.6,0.0,0.0,0.6,2.5,21.0,172.72,177.8,Orthodox,4.24,0.39,4.46,0.55,0.63,0.44,0.46,1.1,28.0
2018-06-23,Yuta Sasaki,Jenel Lausa,fighter1,Flyweight,177.8,180.34,Southpaw,2.16,0.41,2.5,0.5,3.03,0.43,0.41,1.2,29.0,165.1,172.72,Orthodox,1.44,0.42,3.53,0.53,0.55,0.66,0.51,0.8,30.0
2018-06-09,Robert Whittaker,Yoel Romero,fighter1,Middleweight,182.88,185.42000000000002,Orthodox,4.47,0.42,3.39,0.6,0.85,0.39,0.82,0.0,28.0,182.88,185.42000000000002,Southpaw,3.44,0.49,3.05,0.6,1.57,0.3,0.78,0.0,41.0
2018-06-09,Colby Covington,Rafael Dos Anjos,fighter1,Welterweight,180.34,182.88,Orthodox,4.1,0.39,3.05,0.55,4.05,0.45,0.72,0.2,30.0,172.72,177.8,Southpaw,3.52,0.47,3.19,0.6,2.01,0.35,0.56,0.6,34.0
2018-06-09,Holly Holm,Megan Anderson,fighter1,Women's Featherweight,172.72,175.26,Southpaw,3.21,0.4,2.79,0.56,0.9,0.3,0.78,0.1,37.0,182.88,182.88,Orthodox,1.76,0.46,3.35,0.37,0.52,0.25,0.53,0.5,28.0
2018-06-09,Andrei Arlovski,Tai Tuivasa,fighter2,Heavyweight,190.5,195.58,Orthodox,3.78,0.45,3.2,0.57,0.39,0.36,0.76,0.2,39.0,187.96,190.5,Southpaw,3.98,0.49,4.98,0.43,0.0,0.0,0.54,0.0,25.0
2018-06-09,Alistair Overeem,Curtis Blaydes,fighter2,Heavyweight,193.04,203.2,Orthodox,3.67,0.64,2.44,0.57,1.42,0.55,0.73,0.8,38.0,193.04,203.2,Orthodox,3.56,0.49,1.89,0.59,5.93,0.53,0.33,0.0,27.0
2018-06-09,Carla Esparza,Claudia Gadelha,fighter2,Women's Strawweight,154.94,160.02,Orthodox,2.16,0.4,2.69,0.55,3.22,0.35,0.47,0.3,31.0,162.56,160.02,Orthodox,3.31,0.41,4.57,0.57,3.03,0.42,0.58,0.7,30.0
2018-06-09,Mirsad Bektic,Ricardo Lamas,fighter1,Featherweight,172.72,177.8,Orthodox,2.43,0.41,1.8,0.57,3.98,0.52,0.92,0.4,27.0,172.72,180.34,Orthodox,3.13,0.47,2.87,0.57,1.84,0.33,0.46,0.9,36.0
2018-06-09,Chris de la Rocha,Rashad Coulter,fighter1,Heavyweight,190.5,203.2,Orthodox,4.08,0.45,6.37,0.43,2.02,0.3,0.33,1.0,39.0,180.34,193.04,Orthodox,4.82,0.56,6.68,0.5,0.0,0.0,0.62,0.0,37.0
2018-06-09,Rashad Evans,Anthony Smith,fighter2,Light Heavyweight,182.88,190.5,Orthodox,2.14,0.37,2.42,0.63,2.98,0.44,0.73,0.0,39.0,193.04,193.04,Orthodox,3.16,0.48,4.45,0.46,0.52,0.28,0.48,0.7,30.0
2018-06-09,Sergio Pettis,Joseph Benavidez,fighter1,Flyweight,167.64000000000001,175.26,Orthodox,3.88,0.37,2.91,0.65,0.85,0.4,0.67,0.4,25.0,162.56,165.1,Southpaw,3.52,0.34,2.67,0.61,1.41,0.3,0.62,0.6,34.0
2018-06-09,Clay Guida,Charles Oliveira,fighter2,Lightweight,170.18,177.8,Orthodox,2.63,0.33,3.01,0.61,3.16,0.36,0.69,0.6,37.0,177.8,187.96,Orthodox,3.54,0.53,3.19,0.51,2.32,0.4,0.55,2.7,29.0
2018-06-09,Mike Santiago,Dan Ige,fighter2,Featherweight,177.8,175.26,Orthodox,3.44,0.49,3.58,0.36,2.66,0.5,0.53,1.1,29.0,170.18,180.34,Orthodox,3.96,0.45,3.69,0.57,1.15,0.26,0.56,0.3,27.0
2018-06-01,Marlon Moraes,Jimmie Rivera,fighter1,Bantamweight,167.64000000000001,170.18,Orthodox,3.37,0.4,4.53,0.54,0.87,0.41,0.46,0.3,30.0,162.56,172.72,Orthodox,4.03,0.4,3.9,0.6,0.88,0.27,0.92,0.1,29.0
2018-06-01,Vinc Pichel,Gregor Gillespie,fighter2,Lightweight,177.8,182.88,Orthodox,3.56,0.47,2.5,0.58,3.0,0.54,0.23,0.2,36.0,170.18,180.34,Orthodox,3.74,0.52,2.3,0.57,6.86,0.48,1.0,0.8,32.0
2018-06-01,Daniel Spitz,Walt Harris,fighter2,Heavyweight,200.66,208.28,Orthodox,2.6,0.35,5.3,0.46,0.74,0.66,0.0,0.0,28.0,195.58,195.58,Southpaw,3.05,0.39,3.33,0.54,0.29,0.28,0.7,0.1,35.0
2018-06-01,Jake Ellenberger,Ben Saunders,fighter2,Welterweight,175.26,180.34,Orthodox,2.47,0.39,2.83,0.6,2.04,0.47,0.86,0.4,33.0,187.96,195.58,Orthodox,3.23,0.5,3.58,0.51,0.2,0.4,0.66,1.3,35.0
2018-06-01,Daniel Teymur,Julio Arce,fighter2,Featherweight,165.1,175.26,Orthodox,3.08,0.46,3.93,0.56,0.56,0.18,0.6,0.3,30.0,170.18,177.8,Southpaw,4.38,0.36,3.1,0.68,0.49,0.3,0.95,0.4,29.0
2018-06-01,Gian Villante,Sam Alvey,fighter2,Light Heavyweight,190.5,193.04,Orthodox,4.38,0.44,5.47,0.55,0.45,0.23,0.83,0.0,33.0,187.96,190.5,Southpaw,3.28,0.44,3.63,0.52,0.06,0.14,0.82,0.1,32.0
2018-06-01,Sijara Eubanks,Lauren Murphy,fighter1,Women's Flyweight,162.56,170.18,Orthodox,4.3,0.43,3.43,0.57,1.9,0.44,0.66,0.3,33.0,165.1,170.18,Orthodox,4.05,0.39,5.25,0.55,1.03,0.25,0.69,0.1,35.0
