link,date,event,fighter1,fighter2,fighter1_odds,fighter2_odds,result,timestamp
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Tai Tuivasa,Alexander Volkov,3.05,1.41,Alexander Volkov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Manel Kape,Felipe Dos Santos,1.24,4.23,Manel Kape,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Justin Tafa,Austen Lane,1.48,2.90,Justin Tafa,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Tyson Pedro,Anton Turkalj,2.00,1.95,Tyson Pedro,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Carlos Ulberg,Da Un Jung,1.35,3.20,Carlos Ulberg,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Jack Jenkins,Jose Mariscal,1.49,2.70,Jose Mariscal,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Jamie Mullarkey,John Makdessi,1.40,3.15,Jamie Mullarkey,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Nasrat Haqparast,Landon Quiñones,1.20,4.75,Nasrat Haqparast,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Mike Mathetha,Charlie Radtke,3.70,1.40,Charlie Radtke,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Shane Young,Gabriel Miranda,1.62,2.45,Gabriel Miranda,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1326,9th Sep 23,UFC 293,Kevin Jousset,Kiefer Crosbie,1.65,2.45,Kevin Jousset,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Ciryl Gane,Sergey Spivak,1.56,2.63,Ciryl Gane,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Rose Namajunas,Manon Fiorot,2.65,1.53,Manon Fiorot,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Benoit Saint-Denis,Thiago Moises,1.59,2.45,Benoit Saint-Denis,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Volkan Oezdemir,Bogdan Guskov,1.57,2.45,Volkan Oezdemir,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Yanis Ghemmouri,William Gomis,2.67,1.52,William Gomis,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Morgan Charriere,Manolo Zecchini,1.28,3.97,Morgan Charriere,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Taylor Lapilus,Caolan Loughran,1.59,2.45,Taylor Lapilus,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Ange Loosa,Rhys McKee,1.67,2.25,Ange Loosa,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Nora Cornolle,Joselyne Edwards,2.18,1.72,Nora Cornolle,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Farid Basharat,Kleydson Rodrigues,1.27,3.92,Farid Basharat,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1325,2nd Sep 23,UFC Fight Night: Gane vs. Spivac,Zara Fairn Dos Santos,Jacqueline Cavalcanti,3.95,1.28,Jacqueline Cavalcanti,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Max Holloway,Chan Sung Jung,1.15,6.50,Max Holloway,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Anthony Smith,Ryan Spann,2.25,1.67,Anthony Smith,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Giga Chikadze,Alex Caceres,1.44,2.90,Giga Chikadze,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Rinya Nakamura,Fernando Garcia,1.14,6.00,Rinya Nakamura,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Erin Blanchfield,Taila Santos,1.77,2.15,Erin Blanchfield,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Junior Tafa,Parker Porter,inf,inf,Junior Tafa,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Waldo Cortes-Acosta,Lukasz Brzeski,inf,inf,Waldo Cortes-Acosta,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Toshiomi Kazama,Garrett Armfield,2.50,1.62,Garrett Armfield,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Chidi Njokuani,Michal Oleksiejczuk,2.00,1.83,Michal Oleksiejczuk,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Kenan Song,Rolando Bedoya,3.05,1.43,Kenan Song,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Yusaku Kinoshita,Billy Goff,1.62,2.35,Billy Goff,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Na Liang,J.J. Aldrich,5.80,1.17,J.J. Aldrich,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1317,26th Aug 23,UFC Fight Night: Holloway vs. Jung,Seung Woo Choi,Jarno Errens,1.42,3.00,Seung Woo Choi,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Aljamain Sterling,Sean O'Malley,1.42,3.10,Sean O'Malley,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Weili Zhang,Amanda Lemos,1.33,3.65,Weili Zhang,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Ian Garry,Neil Magny,1.20,4.80,Ian Garry,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,DaMon Blackshear,Mario Bautista,2.80,1.44,Mario Bautista,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Pedro Munhoz,Marlon Vera,2.70,1.53,Marlon Vera,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Chris Weidman,Brad Tavares,3.35,1.37,Brad Tavares,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Gregory Rodrigues,Denis Tiuliulin,1.29,3.85,Gregory Rodrigues,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Austin Hubbard,Kurt Holobaugh,1.61,2.45,Kurt Holobaugh,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Brad Katona,Cody Gibson,inf,inf,Brad Katona,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Gerald Meerschaert,Andre Petroski,3.10,1.44,Andre Petroski,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Andrea Lee,Natalia Cristina da Silva,3.80,1.29,Natalia Cristina da Silva,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1267,19th Aug 23,UFC 292,Maryna Moroz,Karine Silva,2.30,1.71,Karine Silva,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Vicente Luque,Rafael dos Anjos,2.05,1.87,Vicente Luque,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Cub Swanson,Hakeem Dawodu,2.90,1.44,Cub Swanson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Khalil Rountree,Chris Daukaus,1.57,2.63,Khalil Rountree,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Polyana Viana,Iasmin Lucindo,2.63,1.54,Iasmin Lucindo,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Tafon Nchukwi,AJ Dobson,1.70,2.25,AJ Dobson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Josh Fremd,Jamie Pickett,1.30,3.85,Josh Fremd,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Marcus McGhee,J.P. Buys,1.29,4.00,Marcus McGhee,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Terrance McKinney,Mike Breeden,1.37,3.40,Terrance McKinney,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Francis Marshall,Isaac Dulgarian,1.62,2.40,Isaac Dulgarian,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Martin Buday,Josh Parisian,1.51,2.85,Martin Buday,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Montserrat Ruiz,Jaqueline Amorim,3.05,1.40,Jaqueline Amorim,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,DaMon Blackshear,Jose Johnson,inf,inf,DaMon Blackshear,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1299,12th Aug 23,UFC Fight Night: Luque vs. Dos Anjos,Juliana Miller,Luana Santos,2.28,1.68,Luana Santos,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Cory Sandhagen,Rob Font,1.29,4.10,Cory Sandhagen,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Jessica Andrade,Tatiana Suarez,4.10,1.28,Tatiana Suarez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Dustin Jacoby,Kennedy Nzechukwu,2.46,1.63,Dustin Jacoby,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Gavin Tucker,Diego Lopes,2.50,1.61,Diego Lopes,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Tanner Boser,Aleksa Camur,1.79,2.30,Tanner Boser,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Ignacio Bahamondes,Ludovit Klein,1.44,3.00,Ludovit Klein,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Raoni Barcelos,Kyler Phillips,2.80,1.53,Kyler Phillips,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Jeremiah Wells,Carlston Harris,1.87,2.08,Carlston Harris,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Billy Quarantillo,Damon Jackson,1.62,2.45,Billy Quarantillo,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Jake Hadley,Cody Durden,1.50,2.80,Cody Durden,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Sean Woodson,Dennis Buzukja,1.53,2.55,Sean Woodson,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1298,5th Aug 23,UFC Fight Night: Sandhagen vs. Font,Ode Osbourne,Assu Almabaev,inf,inf,Assu Almabaev,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Dustin Poirier,Justin Gaethje,1.67,2.35,Justin Gaethje,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Alex Pereira,Jan Blachowicz,2.05,1.95,Alex Pereira,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Derrick Lewis,Marcos Rogerio de Lima,2.85,1.50,Derrick Lewis,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Tony Ferguson,Bobby Green,4.00,1.29,Bobby Green,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Michael Chiesa,Kevin Holland,2.30,1.74,Kevin Holland,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Trevin Giles,Gabriel Bonfim,3.95,1.30,Gabriel Bonfim,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Carlos Vergara,Vinicius Salvador,1.67,2.50,Carlos Vergara,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Claudio Ribeiro,Roman Kopylov,3.00,1.48,Roman Kopylov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Jake Matthews,Darrius Flowers,1.40,3.40,Jake Matthews,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Matt Semelsberger,Uros Medic,1.50,2.85,Uros Medic,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1266,29th Jul 23,UFC 291,Miranda Maverick,Priscila Cachoeira,1.36,3.50,Miranda Maverick,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Tom Aspinall,Marcin Tybura,1.22,5.20,Tom Aspinall,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Molly McCann,Julija Stoliarenko,1.50,2.88,Julija Stoliarenko,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Andre Fili,Nathaniel Wood,2.88,1.51,Nathaniel Wood,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Paul Craig,Andre Muniz,3.00,1.45,Paul Craig,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Jai Herbert,Fares Ziam,2.50,1.67,Fares Ziam,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Lerone Murphy,Joshua Culibao,1.71,2.35,Lerone Murphy,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Davey Grant,Daniel Marcos,2.30,1.74,Daniel Marcos,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Danny Roberts,Jonny Parsons,1.75,2.30,Jonny Parsons,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Marc Diakiese,Joel Alvarez,2.85,1.53,Joel Alvarez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Michael Parkin,Jamal Pogues,2.34,1.74,Michael Parkin,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Makhmud Muradov,Bryan Barberena,1.31,4.00,Makhmud Muradov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Ketlen Vieira,Pannie Kianzad,1.68,2.40,Ketlen Vieira,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Chris Duncan (2),Yanal Ashmoz,1.77,2.26,Chris Duncan (2),2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Bruna Brasil,Shauna Bannon,1.70,2.25,Bruna Brasil,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1279,22nd Jul 23,UFC Fight Night: Aspinall vs. Tybura,Jafel Filho,Daniel Barez,1.95,2.00,Jafel Filho,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Holly Holm,Mayra Bueno Silva,1.60,2.50,Mayra Bueno Silva,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Jack Della Maddalena,Bassil Hafez,1.18,6.00,Jack Della Maddalena,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Ottman Azaitar,Francisco Prado,2.00,1.91,Francisco Prado,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Albert Duraev,Jun Yong Park,2.30,1.71,Jun Yong Park,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Norma Dumont,Chelsea Chandler,1.72,2.30,Norma Dumont,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Terrance McKinney,Nazim Sadykhov,2.45,1.67,Nazim Sadykhov,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Tucker Lutz,Melsik Bagdasaryan,2.40,1.68,Melsik Bagdasaryan,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Istela Nunes,Viktoriya Dudakova,2.80,1.53,Viktoriya Dudakova,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Austin Lingo,Melquizael Costa,2.95,1.45,Melquizael Costa,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Evan Elder,Genaro Valdez,1.33,3.50,Evan Elder,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Tyson Nam,Azat Maksum,4.50,1.26,Azat Maksum,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Carl Deaton,Alex Munoz,3.00,1.48,Alex Munoz,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1293,15th Jul 23,UFC Fight Night: Holm vs. Bueno Silva,Ashlee Evans-Smith,Ailin Perez,3.30,1.45,Ailin Perez,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1258,8th Jul 23,UFC 290,Alex Volkanovski,Yair Rodriguez,1.27,3.90,Alex Volkanovski,2023-12-28 11:40:25.898186
http://www.betmma.tips/mma_event_betting_history.php?Event=1258,8th Jul 23,UFC 290,Brandon Moreno,Alexandre Pantoja,1.53,2.66,Alexandre Pantoja,2023-12-28 11:40:25.898186
