,event_date,event_name,weight_class,fighter1,fighter2,favourite,underdog,favourite_odds,underdog_odds,outcome,method,round,fighter1_height,fighter1_curr_weight,fighter1_dob,fighter1_reach,fighter1_stance,fighter1_sig_strikes_landed_pm,fighter1_sig_strikes_accuracy,fighter1_sig_strikes_absorbed_pm,fighter1_sig_strikes_defended,fighter1_takedown_avg_per15m,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_submission_avg_attempted_per15m,fighter2_height,fighter2_curr_weight,fighter2_dob,fighter2_reach,fighter2_stance,fighter2_sig_strikes_landed_pm,fighter2_sig_strikes_accuracy,fighter2_sig_strikes_absorbed_pm,fighter2_sig_strikes_defended,fighter2_takedown_avg_per15m,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_submission_avg_attempted_per15m,events_extract_ts,odds_extract_ts,fighter_extract_ts
40,2023-08-26,UFC Fight Night: Holloway vs. The Korean Zombie,Heavyweight,Waldo Cortes-Acosta,Lukasz Brzeski,Waldo Cortes-Acosta,Lukasz Brzeski,inf,inf,fighter1,KO/TKO              Punches,1,193.04,117.93392,1991-10-03,198.12,Orthodox,6.97,0.5,4.06,0.52,0.0,0.0,0.6,0.0,193.04,107.047712,1992-05-17,198.12,Orthodox,5.08,0.48,3.46,0.57,0.64,0.5,0.42,0.6,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
41,2023-08-26,UFC Fight Night: Holloway vs. The Korean Zombie,Bantamweight,Garrett Armfield,Toshiomi Kazama,Garrett Armfield,Toshiomi Kazama,1.62,2.5,fighter1,KO/TKO              Punches,1,167.64000000000001,61.23492,1996-10-09,177.8,Orthodox,5.29,0.44,3.52,0.57,0.0,0.0,0.75,0.0,170.18,61.23492,1997-05-15,175.26,Orthodox,2.22,0.54,3.94,0.45,1.51,0.13,0.66,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
42,2023-08-26,UFC Fight Night: Holloway vs. The Korean Zombie,Middleweight,Michal Oleksiejczuk,Chidi Njokuani,Michal Oleksiejczuk,Chidi Njokuani,1.83,2.0,fighter1,KO/TKO              Punches,1,182.88,83.91452,1995-02-22,187.96,Southpaw,5.12,0.5,4.17,0.62,0.76,0.44,0.48,0.0,190.5,83.91452,1988-12-31,203.2,Orthodox,4.04,0.6,3.19,0.53,0.0,0.0,0.67,0.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
43,2023-08-26,UFC Fight Night: Holloway vs. The Korean Zombie,Welterweight,Song Kenan,Rolando Bedoya,,,,,fighter1,U-DEC,3,182.88,77.11064,1990-03-10,180.34,Orthodox,4.4,0.47,5.86,0.52,0.41,0.66,0.62,0.0,180.34,77.11064,1997-01-13,187.96,Orthodox,8.7,0.55,6.83,0.52,0.0,0.0,0.0,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
44,2023-08-26,UFC Fight Night: Holloway vs. The Korean Zombie,Welterweight,Billy Goff,Yusaku Kinoshita,Yusaku Kinoshita,Billy Goff,1.62,2.35,fighter1,KO/TKO              Punch,1,177.8,77.11064,1998-06-18,182.88,Switch,10.22,0.46,4.3,0.64,4.04,0.4,1.0,0.0,182.88,77.11064,2000-08-21,180.34,Southpaw,4.65,0.5,5.12,0.51,0.0,0.0,0.5,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
45,2023-08-26,UFC Fight Night: Holloway vs. The Korean Zombie,Women's Flyweight,JJ Aldrich,Liang Na,,,,,fighter1,KO/TKO              Elbows,2,165.1,56.699,1992-09-29,170.18,Southpaw,4.02,0.46,4.54,0.6,0.77,0.25,0.65,0.0,165.1,56.699,1996-07-27,170.18,Orthodox,1.93,0.4,4.48,0.27,5.1,0.6,0.0,0.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
46,2023-08-26,UFC Fight Night: Holloway vs. The Korean Zombie,Featherweight,SeungWoo Choi,Jarno Errens,,,,,fighter1,U-DEC,3,182.88,65.77083999999999,1992-11-03,187.96,Orthodox,3.48,0.38,3.02,0.47,0.87,0.54,0.69,0.0,180.34,65.77083999999999,1994-11-17,185.42000000000002,Orthodox,1.67,0.38,2.93,0.52,0.0,0.0,0.33,0.5,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
47,2023-08-19,UFC 292: Sterling vs. O'Malley,Bantamweight,Sean O'Malley,Aljamain Sterling,Aljamain Sterling,Sean O'Malley,1.42,3.1,fighter1,KO/TKO              Punches,2,180.34,61.23492,1994-10-24,182.88,Switch,7.25,0.61,3.51,0.61,0.43,0.42,0.62,0.4,170.18,61.23492,1989-07-31,180.34,Orthodox,4.73,0.52,2.41,0.58,1.97,0.24,0.45,0.8,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
48,2023-08-19,UFC 292: Sterling vs. O'Malley,Women's Strawweight,Zhang Weili,Amanda Lemos,,,,,fighter1,U-DEC,5,162.56,52.16308,1989-08-13,160.02,Switch,5.94,0.51,3.44,0.53,2.29,0.42,0.66,0.4,162.56,52.16308,1987-05-22,165.1,Southpaw,3.54,0.55,4.66,0.42,0.82,0.55,0.55,0.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
49,2023-08-19,UFC 292: Sterling vs. O'Malley,Welterweight,Ian Garry,Neil Magny,Ian Garry,Neil Magny,1.2,4.8,fighter1,U-DEC,3,190.5,77.11064,1997-11-17,187.96,Orthodox,6.67,0.56,3.58,0.53,0.67,0.75,0.69,0.0,190.5,77.11064,1987-08-03,203.2,Orthodox,3.45,0.46,2.4,0.53,2.22,0.4,0.55,0.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
50,2023-08-19,UFC 292: Sterling vs. O'Malley,Bantamweight,Mario Bautista,Da'Mon Blackshear,,,,,fighter1,U-DEC,3,175.26,61.23492,1993-07-01,175.26,Switch,5.32,0.51,4.2,0.53,2.72,0.5,0.56,1.3,177.8,61.23492,1994-08-12,182.88,Switch,4.28,0.47,4.09,0.48,2.34,0.37,0.66,0.8,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
51,2023-08-19,UFC 292: Sterling vs. O'Malley,Bantamweight,Marlon Vera,Pedro Munhoz,Marlon Vera,Pedro Munhoz,1.53,2.7,fighter1,U-DEC,3,172.72,61.23492,1992-12-02,177.8,Switch,4.37,0.5,5.16,0.51,0.58,0.39,0.7,0.9,167.64000000000001,61.23492,1986-09-07,165.1,Orthodox,5.45,0.43,6.14,0.56,0.47,0.19,0.82,0.5,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
52,2023-08-19,UFC 292: Sterling vs. O'Malley,Middleweight,Brad Tavares,Chris Weidman,Brad Tavares,Chris Weidman,1.37,3.35,fighter1,U-DEC,3,185.42000000000002,83.91452,1987-12-21,187.96,Orthodox,3.38,0.43,3.03,0.56,0.81,0.26,0.82,0.0,187.96,83.91452,1984-06-17,198.12,Orthodox,2.98,0.43,3.27,0.5,3.6,0.43,0.65,0.8,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
53,2023-08-19,UFC 292: Sterling vs. O'Malley,Middleweight,Gregory Rodrigues,Denis Tiuliulin,Gregory Rodrigues,Denis Tiuliulin,1.29,3.85,fighter1,KO/TKO              Elbows,1,190.5,83.91452,1992-02-17,190.5,Orthodox,5.99,0.55,5.67,0.51,2.4,0.5,1.0,0.5,185.42000000000002,83.91452,1988-05-17,195.58,Orthodox,5.04,0.41,5.83,0.4,0.0,0.0,0.69,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
54,2023-08-19,UFC 292: Sterling vs. O'Malley,Lightweight,Kurt Holobaugh,Austin Hubbard,Austin Hubbard,Kurt Holobaugh,1.61,2.45,fighter1,SUB              Triangle Choke,2,180.34,70.30676,1986-09-08,177.8,Orthodox,4.89,0.44,4.44,0.48,0.87,0.36,0.5,1.1,177.8,70.30676,1991-12-22,180.34,Orthodox,3.83,0.46,3.37,0.56,1.55,0.52,0.63,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
55,2023-08-19,UFC 292: Sterling vs. O'Malley,Bantamweight,Brad Katona,Cody Gibson,Brad Katona,Cody Gibson,inf,inf,fighter1,U-DEC,3,167.64000000000001,61.23492,1991-12-19,162.56,Orthodox,4.8,0.51,4.57,0.5,1.0,0.2,0.5,0.0,177.8,61.23492,1987-09-11,180.34,Orthodox,4.75,0.45,4.73,0.55,1.35,0.35,0.64,0.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
56,2023-08-19,UFC 292: Sterling vs. O'Malley,Middleweight,Andre Petroski,Gerald Meerschaert,Andre Petroski,Gerald Meerschaert,1.44,3.1,fighter1,S-DEC,3,182.88,83.91452,1991-06-12,185.42000000000002,Switch,3.68,0.51,2.99,0.51,4.56,0.54,0.71,2.5,185.42000000000002,83.91452,1987-12-18,195.58,Southpaw,3.3,0.44,3.5,0.53,2.01,0.37,0.34,1.5,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
57,2023-08-19,UFC 292: Sterling vs. O'Malley,Women's Flyweight,Natalia Silva,Andrea Lee,,,,,fighter1,U-DEC,3,162.56,56.699,1997-02-03,165.1,Southpaw,5.2,0.48,2.23,0.65,0.68,0.33,0.92,0.0,167.64000000000001,56.699,1989-02-11,175.26,Orthodox,4.91,0.47,3.69,0.63,1.84,0.57,0.54,0.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
58,2023-08-19,UFC 292: Sterling vs. O'Malley,Women's Flyweight,Karine Silva,Maryna Moroz,Karine Silva,Maryna Moroz,1.71,2.3,fighter1,SUB              Guillotine Choke,1,165.1,56.699,1993-12-02,170.18,Orthodox,3.37,0.35,3.37,0.5,2.45,0.6,0.0,4.1,170.18,56.699,1991-09-08,170.18,Orthodox,4.15,0.31,4.42,0.53,0.67,0.22,0.45,0.7,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
59,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Welterweight,Vicente Luque,Rafael Dos Anjos,,,,,fighter1,U-DEC,5,180.34,77.11064,1991-11-27,190.5,Orthodox,5.17,0.52,5.15,0.52,1.04,0.6,0.62,0.7,172.72,77.11064,1984-10-26,177.8,Southpaw,3.52,0.47,3.19,0.6,2.01,0.35,0.56,0.6,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
60,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Featherweight,Cub Swanson,Hakeem Dawodu,Hakeem Dawodu,Cub Swanson,1.44,2.9,fighter1,U-DEC,3,172.72,65.77083999999999,1983-11-02,177.8,Orthodox,4.7,0.5,3.84,0.59,1.09,0.52,0.61,0.4,172.72,65.77083999999999,1991-07-02,185.42000000000002,Orthodox,5.45,0.5,3.37,0.56,0.0,0.0,0.65,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
61,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Light Heavyweight,Khalil Rountree Jr.,Chris Daukaus,,,,,fighter1,KO/TKO              Punch,1,185.42000000000002,92.98636,1990-02-26,193.04,Southpaw,3.73,0.38,4.16,0.5,0.0,0.0,0.56,0.1,190.5,92.98636,1989-09-25,193.04,Orthodox,6.05,0.5,4.64,0.55,0.0,0.0,1.0,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
62,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Women's Strawweight,Iasmin Lucindo,Polyana Viana,Iasmin Lucindo,Polyana Viana,1.54,2.63,fighter1,SUB              Arm Triangle,2,160.02,52.16308,2002-01-08,167.64000000000001,Orthodox,3.33,0.39,3.23,0.67,2.33,0.66,0.66,0.4,165.1,52.16308,1992-06-14,170.18,Orthodox,3.19,0.41,2.63,0.55,0.93,0.33,0.43,2.1,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
63,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Middleweight,AJ Dobson,Tafon Nchukwi,Tafon Nchukwi,AJ Dobson,1.7,2.25,fighter1,U-DEC,3,185.42000000000002,83.91452,1992-01-18,193.04,Orthodox,4.38,0.47,5.25,0.47,1.82,0.75,0.64,0.3,182.88,83.91452,1994-10-14,195.58,Orthodox,5.57,0.52,4.11,0.54,0.76,0.57,0.64,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
64,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Middleweight,Josh Fremd,Jamie Pickett,Josh Fremd,Jamie Pickett,1.3,3.85,fighter1,U-DEC,3,193.04,83.91452,1994-01-15,193.04,Orthodox,2.93,0.43,2.63,0.47,0.84,0.25,0.31,1.4,187.96,83.91452,1988-08-29,203.2,Orthodox,2.84,0.48,3.92,0.49,1.44,0.4,0.69,0.1,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
65,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Bantamweight,Marcus McGhee,JP Buys,,,,,fighter1,KO/TKO              Punch,1,172.72,61.23492,1990-05-07,175.26,Orthodox,3.42,0.48,1.81,0.77,0.0,0.0,1.0,1.6,165.1,61.23492,1996-04-30,170.18,Orthodox,1.88,0.39,3.02,0.4,1.55,0.25,0.25,2.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
66,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Lightweight,Terrance McKinney,Mike Breeden,Terrance McKinney,Mike Breeden,1.37,3.4,fighter1,KO/TKO              Punches,1,177.8,70.30676,1994-09-15,185.42000000000002,Switch,4.03,0.51,2.51,0.45,3.56,0.36,0.85,1.0,177.8,70.30676,1989-04-21,177.8,Orthodox,5.22,0.42,7.02,0.41,1.37,0.33,0.62,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
67,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Featherweight,Isaac Dulgarian,Francis Marshall,Francis Marshall,Isaac Dulgarian,1.62,2.4,fighter1,KO/TKO              Elbows,1,170.18,65.77083999999999,1996-07-04,180.34,Orthodox,7.29,0.66,0.42,0.71,3.13,1.0,0.0,0.0,175.26,65.77083999999999,1999-03-03,182.88,Orthodox,3.66,0.33,4.07,0.53,3.29,0.5,0.0,0.7,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
68,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Heavyweight,Martin Buday,Josh Parisian,Martin Buday,Josh Parisian,1.51,2.85,fighter1,SUB              Kimura,1,193.04,120.20188,1991-11-11,195.58,Orthodox,5.62,0.52,5.4,0.55,0.3,0.5,1.0,0.3,193.04,120.20188,1989-06-28,200.66,Orthodox,4.54,0.48,4.81,0.41,0.99,0.33,0.46,0.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
69,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Women's Strawweight,Jaqueline Amorim,Montserrat Conejo Ruiz,,,,,fighter1,KO/TKO              Punches,3,160.02,52.16308,1995-06-24,172.72,Orthodox,3.42,0.52,1.81,0.62,1.57,0.23,0.0,3.7,152.4,52.16308,1993-02-03,154.94,Southpaw,0.82,0.28,4.24,0.42,2.56,0.83,0.66,1.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
70,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Bantamweight,Da'Mon Blackshear,Jose Johnson,,,,,fighter1,SUB              Twister,1,177.8,61.23492,1994-08-12,182.88,Switch,4.28,0.47,4.09,0.48,2.34,0.37,0.66,0.8,182.88,61.23492,1995-05-20,180.34,Orthodox,2.16,0.63,1.72,0.51,0.44,0.5,0.33,0.4,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
71,2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,Women's Flyweight,Luana Santos,Juliana Miller,Luana Santos,Juliana Miller,1.68,2.28,fighter1,KO/TKO              Punches,1,167.64000000000001,56.699,2000-04-16,170.18,Orthodox,17.1,0.6,6.52,0.68,0.0,0.0,1.0,0.0,170.18,56.699,1996-05-07,167.64000000000001,Orthodox,3.31,0.45,4.75,0.32,1.84,0.44,0.0,1.8,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
72,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Catch Weight,Cory Sandhagen,Rob Font,Cory Sandhagen,Rob Font,1.29,4.1,fighter1,U-DEC,5,180.34,61.23492,1992-04-20,177.8,Switch,5.33,0.44,3.4,0.58,1.36,0.33,0.64,0.3,172.72,61.23492,1987-06-25,180.34,Orthodox,5.71,0.45,3.7,0.57,0.96,0.37,0.46,0.4,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
73,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Women's Strawweight,Tatiana Suarez,Jessica Andrade,Tatiana Suarez,Jessica Andrade,1.28,4.1,fighter1,SUB              Guillotine Choke,2,165.1,52.16308,1990-12-19,167.64000000000001,Southpaw,4.27,0.63,1.38,0.51,6.2,0.61,1.0,0.9,154.94,52.16308,1991-09-25,157.48,Orthodox,6.68,0.5,5.34,0.54,2.54,0.54,0.7,0.4,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
74,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Light Heavyweight,Dustin Jacoby,Kennedy Nzechukwu,Kennedy Nzechukwu,Dustin Jacoby,1.63,2.46,fighter1,KO/TKO              Punch,1,190.5,92.98636,1988-04-04,193.04,Orthodox,5.46,0.46,4.02,0.59,0.4,0.25,0.6,0.0,195.58,92.98636,1992-06-13,210.82,Southpaw,4.86,0.46,4.27,0.51,0.68,0.5,0.8,0.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
75,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Featherweight,Diego Lopes,Gavin Tucker,Diego Lopes,Gavin Tucker,1.61,2.5,fighter1,SUB              Triangle Armbar,1,180.34,65.77083999999999,1994-12-30,182.88,Orthodox,2.12,0.5,4.92,0.36,0.0,0.0,0.33,5.6,167.64000000000001,65.77083999999999,1986-06-17,167.64000000000001,Southpaw,4.29,0.44,4.18,0.57,3.13,0.44,0.53,1.5,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
76,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Light Heavyweight,Tanner Boser,Aleksa Camur,Tanner Boser,Aleksa Camur,1.79,2.3,fighter1,U-DEC,3,187.96,92.98636,1991-08-02,190.5,Orthodox,4.7,0.52,2.75,0.58,0.0,0.0,0.63,0.0,185.42000000000002,92.98636,1995-09-25,187.96,Orthodox,4.73,0.57,4.26,0.54,0.46,0.22,0.5,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
77,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Lightweight,Ludovit Klein,Ignacio Bahamondes,Ignacio Bahamondes,Ludovit Klein,1.44,3.0,fighter1,U-DEC,3,170.18,70.30676,1995-02-22,182.88,Southpaw,3.49,0.54,3.53,0.53,1.52,0.45,0.83,0.0,190.5,70.30676,1997-08-27,190.5,Orthodox,6.97,0.46,4.36,0.57,0.0,0.0,0.85,0.4,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
78,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Bantamweight,Kyler Phillips,Raoni Barcelos,Kyler Phillips,Raoni Barcelos,1.53,2.8,fighter1,U-DEC,3,172.72,61.23492,1995-06-12,182.88,Orthodox,5.36,0.46,3.36,0.61,2.87,0.46,0.7,0.6,170.18,61.23492,1987-05-01,170.18,Orthodox,5.38,0.51,5.03,0.61,1.8,0.37,0.9,0.4,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
79,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Welterweight,Carlston Harris,Jeremiah Wells,Jeremiah Wells,Carlston Harris,1.87,2.08,fighter1,SUB              Anaconda Choke,3,182.88,77.11064,1987-07-09,193.04,Orthodox,2.93,0.49,2.44,0.53,2.05,0.29,0.55,0.8,175.26,77.11064,1986-10-30,187.96,Switch,2.52,0.45,1.14,0.47,3.89,0.43,1.0,1.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
80,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Featherweight,Billy Quarantillo,Damon Jackson,Billy Quarantillo,Damon Jackson,1.62,2.45,fighter1,U-DEC,3,177.8,65.77083999999999,1988-12-08,177.8,Orthodox,7.71,0.57,5.61,0.43,1.31,0.23,0.63,1.2,180.34,65.77083999999999,1988-08-08,180.34,Switch,3.02,0.4,3.46,0.5,2.44,0.34,0.4,1.6,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
81,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Flyweight,Cody Durden,Jake Hadley,Jake Hadley,Cody Durden,1.5,2.8,fighter1,U-DEC,3,170.18,56.699,1991-03-29,170.18,Southpaw,3.13,0.49,2.94,0.52,5.41,0.5,0.8,0.4,170.18,56.699,1996-08-03,177.8,Southpaw,3.42,0.44,3.2,0.6,0.32,0.25,0.35,2.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
82,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Featherweight,Sean Woodson,Dennis Buzukja,Sean Woodson,Dennis Buzukja,1.53,2.55,fighter1,U-DEC,3,187.96,65.77083999999999,1992-06-07,198.12,Orthodox,5.41,0.46,4.0,0.57,0.71,0.8,0.83,0.5,175.26,65.77083999999999,1997-10-01,177.8,Switch,3.29,0.43,4.71,0.41,1.0,0.3,0.73,0.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
83,2023-08-05,UFC Fight Night: Sandhagen vs. Font,Flyweight,Assu Almabayev,Ode Osbourne,,,,,fighter1,SUB              Rear Naked Choke,2,162.56,56.699,1994-01-25,165.1,Orthodox,3.18,0.65,0.49,0.77,3.67,0.4,0.0,3.7,170.18,56.699,1992-01-09,185.42000000000002,Southpaw,3.74,0.39,4.41,0.45,1.37,0.27,0.68,0.3,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
84,2023-07-29,UFC 291: Poirier vs. Gaethje 2,Lightweight,Justin Gaethje,Dustin Poirier,Dustin Poirier,Justin Gaethje,1.67,2.35,fighter1,KO/TKO              Kick,2,180.34,70.30676,1988-11-14,177.8,Orthodox,7.35,0.6,7.5,0.53,0.13,0.25,0.75,0.0,175.26,70.30676,1989-01-19,182.88,Southpaw,5.49,0.5,4.3,0.53,1.36,0.36,0.63,1.2,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
85,2023-07-29,UFC 291: Poirier vs. Gaethje 2,Light Heavyweight,Alex Pereira,Jan Blachowicz,Jan Blachowicz,Alex Pereira,1.95,2.05,fighter1,S-DEC,3,193.04,92.98636,1987-07-07,200.66,Orthodox,5.11,0.62,3.7,0.51,0.22,1.0,0.7,0.2,187.96,92.98636,1983-02-24,198.12,Orthodox,3.41,0.5,2.91,0.53,1.09,0.5,0.68,0.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
86,2023-07-29,UFC 291: Poirier vs. Gaethje 2,Heavyweight,Derrick Lewis,Marcos Rogerio de Lima,Marcos Rogerio de Lima,Derrick Lewis,1.5,2.85,fighter1,KO/TKO              Punches,1,190.5,117.93392,1985-02-07,200.66,Orthodox,2.6,0.5,2.59,0.41,0.59,0.28,0.52,0.0,185.42000000000002,114.758776,1985-06-25,190.5,Orthodox,3.61,0.56,2.96,0.51,1.34,0.47,0.59,0.5,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
87,2023-07-29,UFC 291: Poirier vs. Gaethje 2,Lightweight,Bobby Green,Tony Ferguson,Bobby Green,Tony Ferguson,1.29,4.0,fighter1,SUB              Arm Triangle,3,177.8,70.30676,1986-09-09,180.34,Orthodox,6.14,0.52,3.67,0.62,1.21,0.37,0.74,0.3,180.34,70.30676,1984-02-12,193.04,Orthodox,4.98,0.45,4.26,0.56,0.42,0.35,0.66,0.9,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
88,2023-07-29,UFC 291: Poirier vs. Gaethje 2,Welterweight,Kevin Holland,Michael Chiesa,Kevin Holland,Michael Chiesa,1.74,2.3,fighter1,SUB              D'Arce Choke,1,190.5,77.11064,1992-11-05,205.74,Orthodox,4.39,0.49,3.22,0.51,0.78,0.38,0.53,0.5,185.42000000000002,77.11064,1987-12-07,190.5,Southpaw,1.87,0.4,1.7,0.54,3.33,0.5,0.6,1.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
89,2023-07-29,UFC 291: Poirier vs. Gaethje 2,Welterweight,Gabriel Bonfim,Trevin Giles,Gabriel Bonfim,Trevin Giles,1.3,3.95,fighter1,SUB              Guillotine Choke,1,185.42000000000002,77.11064,1997-08-20,182.88,Orthodox,6.08,0.37,4.8,0.66,4.8,1.0,1.0,7.2,182.88,77.11064,1992-08-06,187.96,Orthodox,2.97,0.53,2.09,0.59,1.27,0.55,0.71,0.3,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
90,2023-07-29,UFC 291: Poirier vs. Gaethje 2,Flyweight,CJ Vergara,Vinicius Salvador,,,,,fighter1,U-DEC,3,167.64000000000001,56.699,1991-06-18,172.72,Orthodox,6.01,0.57,5.01,0.53,0.0,0.0,0.74,0.2,170.18,56.699,1996-07-24,177.8,Southpaw,5.44,0.42,6.05,0.49,0.38,0.11,0.86,0.0,2023-09-21 02:02:55.178363,,2023-09-20 21:50:56.958211
91,2023-07-29,UFC 291: Poirier vs. Gaethje 2,Middleweight,Roman Kopylov,Claudio Ribeiro,Roman Kopylov,Claudio Ribeiro,1.48,3.0,fighter1,KO/TKO              Kick,2,182.88,83.91452,1991-05-04,190.5,Southpaw,4.72,0.53,4.11,0.6,0.47,0.5,0.92,0.0,185.42000000000002,83.91452,1992-07-17,195.58,Orthodox,4.65,0.57,3.34,0.31,0.76,0.5,0.75,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
92,2023-07-29,UFC 291: Poirier vs. Gaethje 2,Welterweight,Jake Matthews,Darrius Flowers,Jake Matthews,Darrius Flowers,1.4,3.4,fighter1,SUB              Rear Naked Choke,2,180.34,77.11064,1994-08-19,185.42000000000002,Orthodox,3.27,0.45,2.33,0.6,1.71,0.41,0.61,0.7,175.26,77.11064,1994-08-25,180.34,Orthodox,4.19,0.56,7.02,0.4,1.7,0.33,1.0,0.0,2023-09-21 02:02:55.178363,2023-12-28 11:40:25.898186,2023-09-20 21:50:56.958211
